ctx_name,ctx_fname,q_idx,q_text,q_answer_true,qa_model,qa_answer_pred,spacy_sim,bertscore_precision,bertscore_recall,bertscore_f1,bertscore_hashcode,rouge1,rouge2,rougeL,rougeLsum
resolution,resolution.0.md,1,Whose possession was the chart originally in?,Captain Morstan,deepset/deberta-v3-large-squad2,Captain Morstan's,1.0,0.780864953994751,0.8724786043167114,0.824133574962616,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8,0.6666666666666666,0.8,0.8
resolution,resolution.0.md,1,Whose possession was the chart originally in?,Captain Morstan,deepset/electra-base-squad2,Captain Morstan,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,2,What is the name of the group associated with Small?,The sign of the four,distilbert-base-cased-distilled-squad,Hindoos or Mohammedans,0.0,0.4416229724884033,0.5198999047279358,0.4775752127170563,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,2,What is the name of the group associated with Small?,The sign of the four,distilbert-base-uncased-distilled-squad,Hindoos or Mohammedans,0.0,0.4416229724884033,0.5198999047279358,0.4775752127170563,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,2,What is the name of the group associated with Small?,The sign of the four,deepset/roberta-base-squad2,convicts,0.11464342219017191,0.4617210328578949,0.46409618854522705,0.46290555596351624,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,2,What is the name of the group associated with Small?,The sign of the four,deepset/roberta-large-squad2,he and his associates,0.2424952491604731,0.5636311769485474,0.47175469994544983,0.5136165618896484,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,2,What is the name of the group associated with Small?,The sign of the four,deepset/deberta-v3-base-squad2,"he and his associates were themselves convicts and could not get away.""",0.17329869399152295,0.40200164914131165,0.4615943133831024,0.42974185943603516,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,2,What is the name of the group associated with Small?,The sign of the four,deepset/deberta-v3-large-squad2,"associates,-the sign of the four,",1.0000000500779673,0.7632640600204468,0.9100615978240967,0.8302237391471863,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.9090909090909091,0.888888888888889,0.9090909090909091,0.9090909090909091
resolution,resolution.0.md,2,What is the name of the group associated with Small?,The sign of the four,deepset/electra-base-squad2,convicts,0.11464342219017191,0.4617210328578949,0.46409618854522705,0.46290555596351624,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,3,What symbol did Jonathan Small use on the chart?,Sign of the four,distilbert-base-cased-distilled-squad,four,0.0,0.6029884815216064,0.39651966094970703,0.4784289002418518,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.4,0.0,0.4,0.4
resolution,resolution.0.md,3,What symbol did Jonathan Small use on the chart?,Sign of the four,distilbert-base-uncased-distilled-squad,the four,0.0,0.660781741142273,0.5300862789154053,0.5882622599601746,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666
resolution,resolution.0.md,3,What symbol did Jonathan Small use on the chart?,Sign of the four,deepset/roberta-base-squad2,the sign of the four,1.0,0.784517228603363,0.7847735285758972,0.7846453785896301,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.888888888888889,0.8571428571428571,0.888888888888889,0.888888888888889
resolution,resolution.0.md,3,What symbol did Jonathan Small use on the chart?,Sign of the four,deepset/roberta-large-squad2,the sign of the four,1.0,0.784517228603363,0.7847735285758972,0.7846453785896301,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.888888888888889,0.8571428571428571,0.888888888888889,0.888888888888889
resolution,resolution.0.md,3,What symbol did Jonathan Small use on the chart?,Sign of the four,deepset/deberta-v3-base-squad2,wooden-legged man,0.07174329275458166,0.449484258890152,0.39426764845848083,0.42006921768188477,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,3,What symbol did Jonathan Small use on the chart?,Sign of the four,deepset/deberta-v3-large-squad2,"associates,-the sign of the four,",1.0000000500779673,0.6343172192573547,0.7441183924674988,0.6848446130752563,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8,0.7499999999999999,0.8,0.8
resolution,resolution.0.md,3,What symbol did Jonathan Small use on the chart?,Sign of the four,deepset/electra-base-squad2,wooden-legged man,0.07174329275458166,0.449484258890152,0.39426764845848083,0.42006921768188477,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,4,Why couldn't Jonathan Small retrieve the treasure himself?,He was a convict,distilbert-base-cased-distilled-squad,he and his associates were themselves convicts,0.737820439213781,0.6266785860061646,0.8211760520935059,0.7108634114265442,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182
resolution,resolution.0.md,4,Why couldn't Jonathan Small retrieve the treasure himself?,He was a convict,distilbert-base-uncased-distilled-squad,he and his associates were themselves convicts,0.737820439213781,0.6266785860061646,0.8211760520935059,0.7108634114265442,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182
resolution,resolution.0.md,4,Why couldn't Jonathan Small retrieve the treasure himself?,He was a convict,deepset/roberta-base-squad2,he and his associates were themselves convicts,0.737820439213781,0.6266785860061646,0.8211760520935059,0.7108634114265442,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182
resolution,resolution.0.md,4,Why couldn't Jonathan Small retrieve the treasure himself?,He was a convict,deepset/roberta-large-squad2,he and his associates were themselves convicts and could not get away,0.5283875959223574,0.5234562158584595,0.7760577201843262,0.6252064108848572,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.125,0.0,0.125,0.125
resolution,resolution.0.md,4,Why couldn't Jonathan Small retrieve the treasure himself?,He was a convict,deepset/deberta-v3-base-squad2,"he and his associates were themselves convicts and could not get away.""",0.5283875959223574,0.5585144758224487,0.7888262867927551,0.6539857983589172,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.125,0.0,0.125,0.125
resolution,resolution.0.md,4,Why couldn't Jonathan Small retrieve the treasure himself?,He was a convict,deepset/deberta-v3-large-squad2,"he and his associates were themselves convicts and could not get away.""",0.5283875959223574,0.5585144758224487,0.7888262867927551,0.6539857983589172,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.125,0.0,0.125,0.125
resolution,resolution.0.md,4,Why couldn't Jonathan Small retrieve the treasure himself?,He was a convict,deepset/electra-base-squad2,he and his associates were themselves convicts and could not get away,0.5283875959223574,0.5234562158584595,0.7760577201843262,0.6252064108848572,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.125,0.0,0.125,0.125
resolution,resolution.0.md,5,What caused Major Sholto distress?,A letter from India,distilbert-base-cased-distilled-squad,a letter,0.766604860910085,0.859015941619873,0.55013108253479,0.6707197427749634,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666
resolution,resolution.0.md,5,What caused Major Sholto distress?,A letter from India,distilbert-base-uncased-distilled-squad,fires a pistol at him,0.09413129978022741,0.5023678541183472,0.38445693254470825,0.4355737566947937,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224
resolution,resolution.0.md,5,What caused Major Sholto distress?,A letter from India,deepset/roberta-base-squad2,a letter from India,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,5,What caused Major Sholto distress?,A letter from India,deepset/roberta-large-squad2,a letter from India,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,5,What caused Major Sholto distress?,A letter from India,deepset/deberta-v3-base-squad2,a letter from India,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,5,What caused Major Sholto distress?,A letter from India,deepset/deberta-v3-large-squad2,a letter from India,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,5,What caused Major Sholto distress?,A letter from India,deepset/electra-base-squad2,a letter from India,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,6,What did the letter inform Major Sholto?,Men were freed/escaped,distilbert-base-cased-distilled-squad,a great fright,0.3239286405942229,0.473430871963501,0.49035927653312683,0.4817464053630829,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,6,What did the letter inform Major Sholto?,Men were freed/escaped,distilbert-base-uncased-distilled-squad,fires a pistol at him,0.3300982167262101,0.5044302344322205,0.44584882259368896,0.47333383560180664,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,6,What did the letter inform Major Sholto?,Men were freed/escaped,deepset/roberta-base-squad2,the men whom he had wronged had been set free,0.7202586107978194,0.6082768440246582,0.6574240922927856,0.6318962574005127,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.14285714285714288,0.0,0.14285714285714288,0.14285714285714288
resolution,resolution.0.md,6,What did the letter inform Major Sholto?,Men were freed/escaped,deepset/roberta-large-squad2,that the men whom he had wronged had been set free,0.7202586107978194,0.5836127400398254,0.644898533821106,0.6127269268035889,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333
resolution,resolution.0.md,6,What did the letter inform Major Sholto?,Men were freed/escaped,deepset/deberta-v3-base-squad2,"the men whom he had wronged had been set free.""",0.7202586107978194,0.6276983618736267,0.6619640588760376,0.6443760395050049,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.14285714285714288,0.0,0.14285714285714288,0.14285714285714288
resolution,resolution.0.md,6,What did the letter inform Major Sholto?,Men were freed/escaped,deepset/deberta-v3-large-squad2,"the men whom he had wronged had been set free.""",0.7202586107978194,0.6276983618736267,0.6619640588760376,0.6443760395050049,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.14285714285714288,0.0,0.14285714285714288,0.14285714285714288
resolution,resolution.0.md,6,What did the letter inform Major Sholto?,Men were freed/escaped,deepset/electra-base-squad2,that the men whom he had wronged had been set free,0.7202586107978194,0.5836127400398254,0.644898533821106,0.6127269268035889,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333
resolution,resolution.0.md,7,What action did Major Sholto take against the mistaken man?,Fired a pistol,distilbert-base-cased-distilled-squad,fires a pistol at him,0.7630856691898642,0.6728178262710571,0.8794797658920288,0.762391984462738,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.5,0.3333333333333333,0.5,0.5
resolution,resolution.0.md,7,What action did Major Sholto take against the mistaken man?,Fired a pistol,distilbert-base-uncased-distilled-squad,fires a pistol at him,0.7630856691898642,0.6728178262710571,0.8794797658920288,0.762391984462738,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.5,0.3333333333333333,0.5,0.5
resolution,resolution.0.md,7,What action did Major Sholto take against the mistaken man?,Fired a pistol,deepset/roberta-base-squad2,fires a pistol at him,0.7630856691898642,0.6728178262710571,0.8794797658920288,0.762391984462738,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.5,0.3333333333333333,0.5,0.5
resolution,resolution.0.md,7,What action did Major Sholto take against the mistaken man?,Fired a pistol,deepset/roberta-large-squad2,fires a pistol at him,0.7630856691898642,0.6728178262710571,0.8794797658920288,0.762391984462738,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.5,0.3333333333333333,0.5,0.5
resolution,resolution.0.md,7,What action did Major Sholto take against the mistaken man?,Fired a pistol,deepset/deberta-v3-base-squad2,fires a pistol,0.7630856691898642,0.9594839215278625,0.9594839215278625,0.9594839215278625,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666
resolution,resolution.0.md,7,What action did Major Sholto take against the mistaken man?,Fired a pistol,deepset/deberta-v3-large-squad2,fires a pistol at him.,0.7630856691898642,0.6794803142547607,0.8699840307235718,0.7630211710929871,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.5,0.3333333333333333,0.5,0.5
resolution,resolution.0.md,7,What action did Major Sholto take against the mistaken man?,Fired a pistol,deepset/electra-base-squad2,actually fires a pistol at him,0.6863050619889615,0.6480984687805176,0.8639692068099976,0.7406244277954102,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.4444444444444444,0.28571428571428575,0.4444444444444444,0.4444444444444444
resolution,resolution.0.md,8,Who is the only white man on the chart?,Jonathan Small,distilbert-base-cased-distilled-squad,Hindoos or Mohammedans,0.0,0.443495512008667,0.45638930797576904,0.44985005259513855,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,8,Who is the only white man on the chart?,Jonathan Small,distilbert-base-uncased-distilled-squad,Major Sholto,0.40285111986286953,0.5099644064903259,0.45383894443511963,0.4802674949169159,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,8,Who is the only white man on the chart?,Jonathan Small,deepset/roberta-base-squad2,Hindoos or Mohammedans,0.0,0.443495512008667,0.45638930797576904,0.44985005259513855,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
resolution,resolution.0.md,8,Who is the only white man on the chart?,Jonathan Small,deepset/roberta-large-squad2,Jonathan Small,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,8,Who is the only white man on the chart?,Jonathan Small,deepset/deberta-v3-base-squad2,Jonathan Small.,1.0,0.8710358142852783,0.9365168809890747,0.902590274810791,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,8,Who is the only white man on the chart?,Jonathan Small,deepset/deberta-v3-large-squad2,Jonathan Small.,1.0,0.8710358142852783,0.9365168809890747,0.902590274810791,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,8,Who is the only white man on the chart?,Jonathan Small,deepset/electra-base-squad2,Jonathan Small,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
